kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,associatedReferences,recordedBy,individualCount,occurrenceStatus,eventDate,countryCode,locality,municipality,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919848,"Находище: Врана. Датата е приблизителна: 9.1927. Източник: Jordan, 1932",Nedko Nedyalkov | BSPB NA,1,present,1927-09-30T00:00:00Z,BG,"Busmantsi, Sofia(stolitsa), Bulgaria",София,42.642728,23.428641,WGS84,Muscardinus avellanarius,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917083,"Находище: в. Мургаш. Датата е приблизителна: 1928. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1928-03-20T00:00:00Z,BG,"Churek, Sofia, Bulgaria",Желява,42.833205,23.668436,WGS84,Erinaceus roumanicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,materialSample,NEDKO:SMoBG:OBS:919361,"Находище: Боровец. Датата е приблизителна: 1928. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1928-12-29T00:00:00Z,BG,"Borovets, Sofia, Bulgaria",Самоков,42.25606,23.61839,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918139,"Находище: Малко Търново. Датата е приблизителна: 1931. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1931-05-15T00:00:00Z,BG,"Malko Tarnovo, Burgas, Bulgaria",Малко Търново,41.9755,27.519946,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916856,"Находище: Долни Чифлик. Датата е приблизителна: 1931. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1931-06-23T00:00:00Z,BG,"Dolni chiflik, Varna, Bulgaria",Долни чифлик,42.999495,27.720073,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919354,"Находище: Боровец. Датата е приблизителна: 1931. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1931-07-20T00:00:00Z,BG,"Borovets, Sofia, Bulgaria",Самоков,42.25606,23.61839,WGS84,Neomys fodiens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917494,"Находище: Карлово. Датата е приблизителна: 1931. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1931-08-12T00:00:00Z,BG,"Karlovo, Plovdiv, Bulgaria",Карлово,42.650769,24.811239,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917082,"Находище: вр. Мургаш. Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1931-12-16T00:00:00Z,BG,"Churek, Sofia, Bulgaria",Желява,42.833205,23.668436,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916500,"Находище: Кирилово. Датата е приблизителна: 1932. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1932-07-22T00:00:00Z,BG,"Georgi Dobrevo, Haskovo, Bulgaria",Георги Добрево,41.862321,26.135628,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919061,"Находище: Радуил. Датата е приблизителна: 1933. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1933-04-22T00:00:00Z,BG,"Raduil, Sofia, Bulgaria",Радуил,42.292971,23.689921,WGS84,Neomys fodiens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,materialSample,NEDKO:SMoBG:OBS:917794,"Находище: Котел. Датата е приблизителна: 1933. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1933-05-08T00:00:00Z,BG,"Kotel, Sliven, Bulgaria",Котел,42.887902,26.436551,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918074,"Находище: Черепиш. Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1933-09-10T00:00:00Z,BG,"Lyutibrod, Vratsa, Bulgaria",Лютиброд,43.094325,23.612475,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918694,"Находище: Пастра. Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1933-10-11T00:00:00Z,BG,"Pastra, Kyustendil, Bulgaria",Пастра,42.126011,23.221785,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919172,"Находище: Рилски манастир. Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1933-10-11T00:00:00Z,BG,"Rilski manastir, Kyustendil, Bulgaria",Рилски манастир,42.132544,23.340638,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,materialSample,NEDKO:SMoBG:OBS:916456,"Находище: в. Карлъка. Датата е приблизителна: 1935. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1935-01-01T00:00:00Z,BG,"Katrantsi, Smolyan, Bulgaria",Гела,41.656487,24.532552,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,materialSample,NEDKO:SMoBG:OBS:918793,"Находище: Пловдив. Датата е приблизителна: 1935. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1935-01-01T00:00:00Z,BG,"Orizari, Plovdiv, Bulgaria",Пловдив,42.140197,24.688148,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920064,"Находище: Съединение. Датата е приблизителна: 1935. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1935-02-11T00:00:00Z,BG,"Saedinenie, Plovdiv, Bulgaria",Съединение,42.270303,24.53455,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918466,"Находище: Несебър. Датата е приблизителна: 1935. Източник: Heinrih, 1936",Nedko Nedyalkov | BSPB NA,1,present,1935-07-16T00:00:00Z,BG,"Slanchev bryag, Burgas, Bulgaria",Несебър,42.676915,27.682347,WGS84,Myomimus roachi,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920406,"Находище: Чепеларе. Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1935-08-16T00:00:00Z,BG,"Chepelare, Smolyan, Bulgaria",Чепеларе,41.734674,24.690449,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919436,"Находище: Свищов. Датата е приблизителна: 1935. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1935-10-05T00:00:00Z,BG,"Svishtov, Veliko Tarnovo, Bulgaria",Свищов,43.615532,25.373883,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:2167843,Каталог ИБЕИ,Nedko Nedyalkov | BSPB К. Кузев,1,present,1936-09-28T00:00:00Z,BG,"Podgumer, Sofia(stolitsa), Bulgaria",,42.815652965894,23.4100444167414,WGS84,Dryomys nitedula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919132,"Находище: Своге. Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1936-11-08T00:00:00Z,BG,"Svoge, Sofia, Bulgaria",Редина,42.960492,23.358116,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:2167846,катаолог ИБЕИ,Nedko Nedyalkov | BSPB Ст. Цончев,1,present,1937-11-08T00:00:00Z,BG,"Chervena voda, Ruse, Bulgaria",,43.8058157264858,26.0895383370021,WGS84,Dryomys nitedula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,materialSample,NEDKO:SMoBG:OBS:919792,"Находище: Слатина. Датата е приблизителна: 1938. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1938-05-01T00:00:00Z,BG,"Busmantsi, Sofia(stolitsa), Bulgaria",София,42.686464,23.390988,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:1927722,"H. Wolf, Bonn Zoological Museum",Nedko Nedyalkov | BSPB H. Wolf,3,present,1938-06-10T00:00:00Z,BG,"Delisinci, Sveti Nikole, Macedonia",,41.7685,22,WGS84,Dryomys nitedula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919619,"Находище: Сливница. Датата е приблизителна: 1939. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1939-01-31T00:00:00Z,BG,"Slivnitsa, Sofia, Bulgaria",Сливница,42.849264,23.045228,WGS84,Erinaceus roumanicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:1402497,,Nedko Nedyalkov | BSPB NA,1,present,1940-01-01T00:00:00Z,BG,"Novo Oryahovo, Varna, Bulgaria",,43.0210621962519,27.8800239478577,WGS84,Clethrionomys glareolus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,materialSample,NEDKO:SMoBG:OBS:915662,"Находище: Карловски бани. Датата е приблизителна: 1940. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1940-04-15T00:00:00Z,BG,"Banya, Plovdiv, Bulgaria",Баня,42.551423,24.831024,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916725,"Находище: Девин. Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1940-05-07T00:00:00Z,BG,"Devin, Smolyan, Bulgaria",Девин,41.745735,24.3984,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917776,"Находище: Котел. Датата е приблизителна: 1940. Източник: Мaрков, 1957",Nedko Nedyalkov | BSPB Maрков,1,present,1940-05-28T00:00:00Z,BG,"Kotel, Sliven, Bulgaria",Котел,42.887902,26.436551,WGS84,Neomys fodiens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:1482285,"Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1940-07-02T00:00:00Z,BG,"Oresh, Veliko Tarnovo, Bulgaria",,43.625061,25.263235,WGS84,Mesocricetus newtoni,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:1482298,Източник: Козаров,Nedko Nedyalkov | BSPB NA,1,present,1940-07-02T00:00:00Z,BG,"Chervena voda, Ruse, Bulgaria",,43.806497,26.043437,WGS84,Mesocricetus newtoni,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917788,"Находище: Котел. Източник: Марков, 1974",Nedko Nedyalkov | BSPB Марков,1,present,1940-07-05T00:00:00Z,BG,"Kotel, Sliven, Bulgaria",Котел,42.887902,26.436551,WGS84,Nannospalax leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918649,"Находище: Воден. Източник: Марков, 1960",Nedko Nedyalkov | BSPB NA,1,present,1940-12-01T00:00:00Z,BG,"Yonkovo, Razgrad, Bulgaria",Острово,43.68783,26.694544,WGS84,Sciurus vulgaris,sp.,ICZN
