kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,eventDate,samplingProtocol,countryCode,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,locationRemarks,geodeticDatum,previousIdentifications,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8948,NA | NA | NA,10,present,2009-04-30,roost observation,BG,Tunnel behind the tailings dam in Malko Tarnovo - exit,42.001220000000004,27.52253,320,320,320,tunnel,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8949,NA | NA | NA,6,present,2009-04-30,roost observation,BG,Tunnel behind the tailings dam in Malko Tarnovo - exit,42.001220000000004,27.52253,320,320,320,tunnel,WGS84,Myotis daubentonii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8950,NA | NA | NA,30,present,1996-05-04,roost observation,BG,Tunnel for the river Cherna near the tunnel on the Smolyan - Mugla road,41.619067,25.641945,0,0,0,tunnel,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8951,NA | NA | NA,7,present,2010-04-18,roost observation,BG,Tunnel for water near the road,42.9856,23.27513,520,520,520,tunnel,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8952,Slaveya Stoicheva | Tanyo Tanev | NA,1,present,2011-09-18,capturing,BG,"tunnel from closed mine, Khan Asparuh district",41.79412,24.8625,761,761,761,mine,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8953,Stanimira Deleva | NA | NA,745,present, ,roost observation,BG,Tunnel in Bash Bunar Park,43.07355,24.43076, , , ,tunnel,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8954,Stanimira Deleva | NA | NA,143,present, ,roost observation,BG,Tunnel in Bash Bunar Park,43.07355,24.43076, , , ,tunnel,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8955,Stanimira Deleva | NA | NA,50,present, ,roost observation,BG,Tunnel in Bash Bunar Park,43.07355,24.43076, , , ,tunnel,WGS84,Rhinolophus media,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8956,Stanimira Deleva | NA | NA,2,present, ,roost observation,BG,Tunnel in Bash Bunar Park,43.07355,24.43076, , , ,tunnel,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8957,Stanimira Deleva | Angel Ivanov | NA,200,present, ,roost observation,BG,Tunnel in Bash Bunar park,43.1266097575585,24.718746721106,197,197,197,mine,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8958,Stanimira Deleva | Angel Ivanov | NA,600,present, ,roost observation,BG,Tunnel in Bash Bunar park,43.1266097575585,24.718746721106,197,197,197,mine,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8959,Elena Stoeva | Georgi Dilovski | NA,1,present,2011-08-31,roost observation,BG,Tunnel in Stoykite village,42.97223,27.45275, , , ,tunnel,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8960,Elena Stoeva | Georgi Dilovski | NA,1,present,2011-08-31,roost observation,BG,Tunnel in the Sanatorium,42.97223,27.45275, , , ,tunnel,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8961,NA | NA | NA,1,present,1983-07-04,roost observation,BG,Tunnel in the Sanatorium,41.65201,24.63638,1400,1400,1400,tunnel,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8962,NA | NA | NA,2,present,2010-04-08,roost observation,BG,Tunnel in the wall of the Studen Kladenets dam,42.9856,23.27513,520,520,520,tunnel,WGS84,Myotis cf aclathoe,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8963,Boyan Petrov | Stoyan Goranov | Silvia Krosneva,80,present,2015-06-18,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8964,Boyan Petrov | Stoyan Goranov | Silvia Krosneva,1,present,2015-06-18,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8965,Elena Stoeva | NA | NA,86,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8966,Elena Stoeva | NA | NA,2,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8967,Elena Stoeva | NA | NA,1,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Myotis cf blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8968,Elena Stoeva | NA | NA,5,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Myotis cf myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8969,Elena Stoeva | NA | NA,2,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8970,Elena Stoeva | NA | NA,3,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8971,Elena Stoeva | NA | NA,3,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Myotis daubentonii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8972,Elena Stoeva | NA | NA,3,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Nyctalus noctula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8973,Elena Stoeva | NA | NA,1,present,2011-07-23,capturing,BG,Tunnel Kosharitsa,42.75454,27.71909,147,147,147,tunnel,WGS84,Barbastella barbastellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8974,Boyan Petrov | Nia Toshkova | Violeta Zhelyazkova,2,present,2012-06-07,capturing,BG,Tunnel next to a road,42.53635,22.70215,644,644,644,tunnel,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8975,Boyan Petrov | Nia Toshkova | Violeta Zhelyazkova,1,present,2012-06-07,capturing,BG,Tunnel next to a road,42.53635,22.70215,644,644,644,tunnel,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8976,Boyan Petrov | Nia Toshkova | Violeta Zhelyazkova,3,present,2012-06-07,capturing,BG,Tunnel next to a road,42.53635,22.70215,644,644,644,tunnel,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8977,Boyan Petrov | Nia Toshkova | Violeta Zhelyazkova,1,present,2012-06-07,capturing,BG,Tunnel next to a road,42.53635,22.70215,644,644,644,tunnel,WGS84,Pipistrellus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8978,Slaveya Stoicheva | Teodor Atanasov | NA,3,present,2013-09-13,roost observation,BG,"Tunnel to the spillway of the ""Bachkovo"" hydroelectric power station",41.9705,24.86532,280,280,280,tunnel,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8979,Slaveya Stoicheva | Teodor Atanasov | NA,1,present,2013-09-13,capturing,BG,"Tunnel to the spillway of the ""Bachkovo"" hydroelectric power station",41.9705,24.86532,280,280,280,tunnel,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8980,Slaveya Stoicheva | Andreana Dicheva | NA,4,present,2014-08-04,roost observation,BG,"Tunnel to the spillway of the ""Bachkovo"" hydroelectric power station",41.97052,24.86532,280,280,280,tunnel,WGS84,Eptesicus serotinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8981,Slaveya Stoicheva | Andreana Dicheva | NA,22,present,2014-08-04,capturing,BG,"Tunnel to the spillway of the ""Bachkovo"" hydroelectric power station",41.97052,24.86532,280,280,280,tunnel,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8982,Slaveya Stoicheva | Andreana Dicheva | NA,6,present,2014-08-04,roost observation,BG,"Tunnel to the spillway of the ""Bachkovo"" hydroelectric power station",41.97052,24.86532,280,280,280,tunnel,WGS84,Myotis cf blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8983,Slaveya Stoicheva | Nia Toshkova | NA,28,present,2012-07-08,roost observation,BG,"Tunnel to the spillway of the ""Bachkovo"" hydroelectric power station",41.97052,24.86532,332,332,332,tunnel,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8984,Boyan Petrov | Slaveya Stoicheva | Stoyan Goranov,20,present,2015-06-14,roost observation,BG,"Tunnel to the spillway of the ""Bachkovo"" hydroelectric power station",41.97052,24.86532,332,332,332,tunnel,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8985,Boyan Petrov | Slaveya Stoicheva | Stoyan Goranov,1,present,2015-06-14,roost observation,BG,"Tunnel to the spillway of the ""Bachkovo"" hydroelectric power station",41.97052,24.86532,332,332,332,tunnel,WGS84,Myotis cf blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8986,NA | NA | NA,1,present,2002-12-19,roost observation,BG,Tunnel under the railway line near Stara Kresna,41.80422,23.16398,257,257,257,tunnel,WGS84,Hypsugo savii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8987,Antonia Hubancheva | NA | NA,1,present,2012-09-29,roost observation,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Rhinolophus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8988,Antonia Hubancheva | NA | NA,3,present,2012-09-29,roost observation,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8989,Antonia Hubancheva | NA | NA,1,present,2012-09-29,roost observation,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Myotis sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8990,Antonia Hubancheva | NA | NA,1,present,2012-09-29,capturing,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Myotis brandtii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8991,Antonia Hubancheva | NA | NA,1,present,2012-09-29,capturing,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Myotis brandtii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8992,Antonia Hubancheva | NA | NA,1,present,2012-09-29,capturing,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Barbastella barbastellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8993,Antonia Hubancheva | NA | NA,1,present,2012-09-29,capturing,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Barbastella barbastellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8994,Antonia Hubancheva | NA | NA,1,present,2012-09-29,capturing,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8995,Antonia Hubancheva | NA | NA,1,present,2012-09-29,capturing,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8996,Antonia Hubancheva | NA | NA,1,present,2012-09-29,capturing,BG,"Tunnel under the railway line, village of Listec",42.86153,27.13252,126,126,126,tunnel,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8997,Boyan Petrov | Nia Toshkova | NA,1,present,2012-09-18,roost observation,BG,Tunnel under the road to the village of Plana,42.52098,23.36323,1091,1091,1091,tunnel,WGS84,Eptesicus serotinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8998,Boyan Petrov | Nia Toshkova | Yana Krusteva,1,present,2012-04-20,roost observation,BG,Tunnel under the tower at the tailings dam,43.18987,23.45416,572,572,572,tunnel,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:8999,Slaveya Stoicheva | Teodor Atanasov | NA,1,present,2013-09-17,capturing,BG,Tunnel under the Vacha 1 hydroelectric power station (old HPP),42.03487,24.46954,210,210,210,tunnel,WGS84,Pipistrellus nathusii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:9000,Antonia Hubancheva | Blagovesta Pavlova | NA,1,present,2011-08-04,capturing,BG,Tunnels above Kirilova Polyana,42.15052,23.41845,1487,1487,1487,tunnel,WGS84,Myotis cf aurascens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:9001,Elena Stoeva | NA | NA,1,present,2011-08-16,capturing,BG,Tunnels next to Sotirya village,42.67847,26.38193,227,227,227,tunnel,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:9002,Elena Stoeva | NA | NA,1,present,2011-08-16,capturing,BG,Tunnels next to Sotirya village,42.67847,26.38193,227,227,227,tunnel,WGS84,Hypsugo savii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:9003,Elena Stoeva | NA | NA,1,present,2011-08-16,capturing,BG,Tunnels next to Sotirya village,42.67847,26.38193,227,227,227,tunnel,WGS84,Hypsugo savii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:9004,Elena Stoeva | NA | NA,1,present,2011-08-16,capturing,BG,Tunnels next to Sotirya village,42.67847,26.38193,227,227,227,tunnel,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:9005,Elena Stoeva | NA | NA,1,present,2011-08-16,capturing,BG,Tunnels next to Sotirya village,42.67847,26.38193,227,227,227,tunnel,WGS84,Hypsugo savii,sp.,ICZN
