kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,eventDate,samplingProtocol,countryCode,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,locationRemarks,geodeticDatum,previousIdentifications,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:896,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:897,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:898,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:899,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:900,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:901,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:902,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:903,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:904,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Vespertilio murinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:905,Slaveya Stoicheva | Nia Toshkova,1,present,2012-10-03,capturing,BG,Barracks Vishteritzha,41.78515,23.78453,1431,1431,1431,building,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:906,,2,present,1995-04-23,roost observation,BG,Basement in a house,41.374181,25.875811,0,0,0,building,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:907,,2,present,1995-04-23,roost observation,BG,Basement in a house,41.37435,25.87444,460,460,460,building,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:908,Rumyana Metcheva | Yordan Yankov | Michaela Nedyalkova,2,present,2012-05-20,capturing,BG,Basement in a house in Ribaritsa village,42.83967,24.37488,593,593,593,building,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:909,Boyan Petrov | Nia Toshkova,8,present,2011-10-03,capturing,BG,"Bashovichki Pech, BSF 2741",43.66576,23.71876,310,310,310,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:910,Boyan Petrov | Nia Toshkova,6,present,2011-10-03,capturing,BG,"Bashovichki Pech, BSF 2741",43.66576,23.71876,310,310,310,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:911,Boyan Petrov | Nia Toshkova,2,present,2011-10-03,capturing,BG,"Bashovichki Pech, BSF 2741",43.66576,23.71876,310,310,310,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:912,Boyan Petrov | Nia Toshkova,76,present,2011-10-03,capturing,BG,"Bashovichki Pech, BSF 2741",43.66576,23.71876,310,310,310,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:913,Boyan Petrov | Nia Toshkova,35,present,2011-10-03,capturing,BG,"Bashovichki Pech, BSF 2741",43.66576,23.71876,310,310,310,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:914,Boyan Petrov | Nia Toshkova,9,present,2011-10-03,capturing,BG,"Bashovichki Pech, BSF 2741",43.66576,23.71876,310,310,310,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:915,Boyan Petrov | Nia Toshkova,1,present,2011-10-03,capturing,BG,"Bashovichki Pech, BSF 2741",43.66576,23.71876,310,310,310,cave,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:916,,2,present,2010-10-04,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66576,22.71876,310,310,310,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:917,Boyan Petrov | Nia Toshkova,1,present,2011-10-04,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66576,22.71876,310,310,310,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:918,Boyan Petrov | Nia Toshkova,1,present,2011-10-04,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66576,22.71876,310,310,310,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:919,Boyan Petrov | Nia Toshkova,4,present,2012-03-11,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66576,22.71876,310,310,310,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:920,Antonia Hubancheva | Nia Toshkova | Blagovesta Pavlova,200,present,2011-09-20,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66576,22.71876,310,310,310,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:921,Antonia Hubancheva | Nia Toshkova | Blagovesta Pavlova,5,present,2011-09-20,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66576,22.71876,310,310,310,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:922,Antonia Hubancheva | Nia Toshkova | Blagovesta Pavlova,15,present,2011-09-20,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66576,22.71876,310,310,310,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:923,Antonia Hubancheva | Nia Toshkova | Blagovesta Pavlova,4,present,2011-09-20,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66576,22.71876,310,310,310,cave,WGS84,Rhinolophus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:924,Antonia Hubancheva,1,present,2015-06-25,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66571,22.71871,305,305,305,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:925,Antonia Hubancheva,2,present,2015-06-25,roost observation,BG,"Bashovichki Pech, BSF 2741",43.66571,22.71871,305,305,305,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:930,,1,present,1994-11-02,roost observation,BG,Bekir Salievata Peshtera,41.66561,23.74162,594,594,594,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:931,,1,present,2006-05-25,roost observation,BG,Bekir Salievata Peshtera,41.66561,23.74162,594,594,594,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:932,,0,absent,1960-05-27,roost observation,BG,Bekir Salievata Peshtera,41.66561,23.74162,594,594,594,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:933,Boyan Petrov | Sofia Titorenkova,842,present,2015-07-09,roost observation,BG,Belene - former political prison,43.6681,25.23947,15,15,15,building,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:934,Boyan Petrov | Sofia Titorenkova,642,present,2015-07-09,roost observation,BG,Belene - former political prison,43.6681,25.23947,15,15,15,building,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:935,Stoyan Goranov | Teodor Kisimov,130,present,2012-06-16,roost observation,BG,Belene - former political prison,43.66809,25.23929,30,30,30,building,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:936,Boyan Petrov | Nia Toshkova,1113,present,2011-06-04,roost observation,BG,Belene - former political prison,43.6681,25.23947,15,15,15,building,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:937,Boyan Petrov | Nia Toshkova,50,present,2011-06-04,roost observation,BG,Belene - former political prison,43.6681,25.23947,15,15,15,building,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:939,Slaveya Stoicheva | Stanimira Deleva | Apostol Karaganchev,1,present,2012-05-12,roost observation,BG,Belopolyane Outpost,41.46829,26.15284,170,170,170,building,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:940,Boyan Petrov | Nia Toshkova | Vladimir Karadakov,1,present,2012-06-23,roost observation,BG,Beloprustenkata,43.34426,24.66584,205,205,205,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:941,Teodor Kisimov | Teodor Atanasov | Tsvetozar Yordanov,1,present,2011-07-22,capturing,BG,Benkovskata Peshtera,42.84602,24.17513,647,647,647,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:942,Teodor Kisimov | Teodor Atanasov | Tsvetozar Yordanov,1,present,2011-07-22,capturing,BG,Benkovskata Peshtera,42.84602,24.17513,647,647,647,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:943,Teodor Kisimov | Teodor Atanasov | Tsvetozar Yordanov,1,present,2011-07-22,capturing,BG,Benkovskata Peshtera,42.84602,24.17513,647,647,647,cave,WGS84,Myotis cf blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:944,Boyan Petrov | Nia Toshkova,2,present,2012-05-06,roost observation,BG,Beslen Outpost,41.46058,23.97974,771,771,771,building,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:949,Slaveya Stoicheva | Krum Sirakov,1,present,2014-12-14,found dead,BG,Bezimenna dupka (discovered by Sasho and Prmov),41.85403,24.93639,830,830,830,cave,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:950,Slaveya Stoicheva | Krum Sirakov,1,present,2014-12-14,roost observation,BG,Bezimenna dupka (discovered by Sasho and Prmov),41.85403,24.93639,830,830,830,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:951,Krasimir Kirov | Teodor Atanasov | Veselin Petrov,1,present,2012-08-17,capturing,BG,Bezimennata Peshtera,43.78184,26.39042,128,128,128,cave,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:952,Krasimir Kirov | Teodor Atanasov | Veselin Petrov,1,present,2012-08-17,capturing,BG,Bezimennata Peshtera,43.78184,26.39042,128,128,128,cave,WGS84,Eptesicus serotinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:953,Krasimir Kirov | Teodor Atanasov | Veselin Petrov,1,present,2012-08-17,capturing,BG,Bezimennata Peshtera,43.78184,26.39042,128,128,128,cave,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:954,Krasimir Kirov | Teodor Atanasov | Veselin Petrov,1,present,2012-08-17,capturing,BG,Bezimennata Peshtera,43.78184,26.39042,128,128,128,cave,WGS84,Eptesicus serotinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:955,Krasimir Kirov | Teodor Atanasov | Veselin Petrov,1,present,2012-08-17,capturing,BG,Bezimennata Peshtera,43.78184,26.39042,128,128,128,cave,WGS84,Pipistrellus pipistrellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:956,,6,present,2011-04-24,capturing,BG,Bezimennata Peshtera,43.61302,26.07881,140,140,140,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:957,,2,present,2011-04-24,capturing,BG,Bezimennata Peshtera,43.61302,26.07881,140,140,140,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:958,,2,present,2011-04-24,capturing,BG,Bezimennata Peshtera,43.61302,26.07881,140,140,140,cave,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:959,,2,present,2011-04-24,capturing,BG,Bezimennata Peshtera,43.61302,26.07881,140,140,140,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:960,Elena Stoeva,0,absent,2011-09-28,roost observation,BG,Bezimennata Peshtera,42.73974,25.3954,1297,1297,1297,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:961,Slaveya Stoicheva | Stanimira Deleva | Ivan Prodanov,1,present,2011-07-29,roost observation,BG,Bezimennata Peshtera,41.83488,24.89272,817,817,817,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:962,Rumyana Metcheva | Yordan Yankov,1,present,2011-09-25,roost observation,BG,Bezimennata Peshtera,43.65994,22.92151,184,184,184,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:963,Boyan Petrov | Vladimir Karadakov | Yana Krusteva,15,present,2012-04-20,roost observation,BG,Bigornata Peshtera,43.16457,23.43646,685,685,685,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
