ID,date (DD/MM/YYYY),eventDate,"latitude (decimal degrees, YY.YYYYY)","longitude (decimal degrees, XX.XXXXX)",alt (m),site type,site name,species,development,male,female,juv,counts,method,notes,data owner 1,data owner 2,data owner 3,refference
BG:BATDATA:11354,2012-06-24T22:00:00Z,2012-06-25,42.78402,25.46111,700,building,,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11355,2012-06-24T22:00:00Z,2012-06-25,42.78402,25.46111,,building,,Hypsugo savii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11356,2012-06-24T22:00:00Z,2012-06-25,42.78402,25.46111,,building,,Pipistrellus sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11357,2012-06-24T22:00:00Z,2012-06-25,42.78402,25.46111,,building,,Pipistrellus pygmaeus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11358,2012-06-24T22:00:00Z,2012-06-25,42.78402,25.46111,,building,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11359,2012-06-24T22:00:00Z,2012-06-25,42.78402,25.46111,,building,,Pipistrellus nathusii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11360,2012-06-24T22:00:00Z,2012-06-25,42.78402,25.46111,,building,,Miniopterus schreibersii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11361,2012-06-24T22:00:00Z,2012-06-25,42.78402,25.46111,,building,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11362,2012-06-24T22:00:00Z,2012-06-25,42.74627,25.52954,968,building,Izvora hut,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11363,2012-06-25T22:00:00Z,2012-06-26,42.7641,25.50507,1050,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11364,2012-06-25T22:00:00Z,2012-06-26,42.7641,25.50507,,,,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11365,2012-06-25T22:00:00Z,2012-06-26,42.7899,25.46787,650,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11366,2012-06-25T22:00:00Z,2012-06-26,42.7899,25.46787,,,,Miniopterus schreibersii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11367,2012-06-25T22:00:00Z,2012-06-26,42.7899,25.46787,,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11368,2012-06-25T22:00:00Z,2012-06-26,42.74836,25.53239,998,,,Myotis nattereri,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11369,2012-06-25T22:00:00Z,2012-06-26,42.74836,25.53239,998,,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11370,2012-06-26T22:00:00Z,2012-06-27,42.76531,25.55581,860,river,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11371,2012-06-26T22:00:00Z,2012-06-27,42.76531,25.55581,,river,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11372,2012-06-26T22:00:00Z,2012-06-27,42.77004,25.54999,875,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11373,2012-06-26T22:00:00Z,2012-06-27,42.77004,25.54999,,,,Nyctalus noctula,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11374,2012-06-26T22:00:00Z,2012-06-27,42.78966,25.54275,827,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11375,2012-06-26T22:00:00Z,2012-06-27,42.78783,25.49971,627,,,Nyctalus sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11376,2012-06-26T22:00:00Z,2012-06-27,42.79845,25.49931,591,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11377,2012-06-26T22:00:00Z,2012-06-27,42.79845,25.49931,591,,,Pipistrellus pygmaeus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11378,2012-06-26T22:00:00Z,2012-06-27,42.79845,25.49931,591,,,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11379,2012-06-26T22:00:00Z,2012-06-27,42.81018,25.49106,581,tunnel,,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11380,2012-06-26T22:00:00Z,2012-06-27,42.81018,25.49106,581,tunnel,,Nyctalus noctula,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11381,2012-06-26T22:00:00Z,2012-06-27,42.81609,25.48844,531,bridge,,Miniopterus schreibersii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11382,2012-06-26T22:00:00Z,2012-06-27,42.81609,25.48844,531,bridge,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11383,2012-06-26T22:00:00Z,2012-06-27,42.81609,25.48844,531,bridge,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11384,2012-07-11T22:00:00Z,2012-07-12,42.76921,25.36634,687,lake,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11385,2012-07-11T22:00:00Z,2012-07-12,42.76921,25.36634,687,lake,,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11386,2012-07-11T22:00:00Z,2012-07-12,42.76921,25.36634,687,lake,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11387,2012-07-11T22:00:00Z,2012-07-12,42.76921,25.36634,687,lake,,Pipistrellus nathusii/kuhlii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11388,2012-07-11T22:00:00Z,2012-07-12,42.76921,25.36634,687,lake,,Miniopterus schreibersii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11389,2012-07-11T22:00:00Z,2012-07-12,42.76921,25.36634,687,lake,,Myotis sp. ,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11390,2012-07-11T22:00:00Z,2012-07-12,42.76921,25.36634,687,lake,,Hypsugo savii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11391,2012-07-12T22:00:00Z,2012-07-13,42.77064,25.4054,804,building,Abandoned hut,Rhinolophus ferrumequinum,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11392,2012-07-13T22:00:00Z,2012-07-14,42.74012,25.3965,,cave,Peshtera Buzludzha,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11393,2012-08-07T22:00:00Z,2012-08-08,42.76921,25.36625,678,lake,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11394,2012-08-07T22:00:00Z,2012-08-08,42.76921,25.36625,678,lake,,Pipistrellus nathusii/kuhlii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11395,2012-08-07T22:00:00Z,2012-08-08,42.76921,25.36625,678,lake,,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11396,2012-08-07T22:00:00Z,2012-08-08,42.76921,25.36625,678,lake,,Nyctalus sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11397,2012-08-07T22:00:00Z,2012-08-08,42.76921,25.36625,678,lake,,Nyctalus noctula,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11398,2012-08-07T22:00:00Z,2012-08-08,42.76921,25.36625,678,lake,,Pipistrellus nathusii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11399,2012-08-07T22:00:00Z,2012-08-08,42.77226,25.36551,666,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11400,2012-08-07T22:00:00Z,2012-08-08,42.77226,25.36551,,,,Nyctalus noctula,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11401,2012-08-07T22:00:00Z,2012-08-08,42.78603,25.36206,585,building,,Miniopterus schreibersii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11402,2012-08-07T22:00:00Z,2012-08-08,42.78603,25.36206,,building,,Pipistrellus pipistrellus ,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11403,2012-08-07T22:00:00Z,2012-08-08,42.78603,25.36206,,building,,Hypsugo savii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11404,2012-08-07T22:00:00Z,2012-08-08,42.78603,25.36206,,building,,Nyctalus sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11405,2012-08-07T22:00:00Z,2012-08-08,42.8078,25.34827,511,,,Nyctalus noctula,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11406,2012-08-07T22:00:00Z,2012-08-08,42.80822,25.3519,508,,,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11407,2012-08-07T22:00:00Z,2012-08-08,42.80822,25.3519,,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11408,2012-08-07T22:00:00Z,2012-08-08,42.80822,25.3519,,,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11409,2012-08-07T22:00:00Z,2012-08-08,42.78142,25.39819,,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11410,2012-08-07T22:00:00Z,2012-08-08,42.78142,25.39819,,,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11411,2012-09-07T22:00:00Z,2012-09-08,42.75784,25.3252,1129,cave,Pestera Kokalana,Rhinolophus ferrumequinum,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11412,2012-09-07T22:00:00Z,2012-09-08,42.75784,25.3252,,cave,Pestera Kokalana,Rhinolophus sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11413,2012-09-08T22:00:00Z,2012-09-09,42.80505,25.57727,566,cave,Mechata Peshtera,Rhinolophus sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11414,2013-04-22T22:00:00Z,2013-04-23,42.76122,25.41567,850,cave,Kucheshkite Dupki,Rhinolophus hipposideros,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11415,2013-04-22T22:00:00Z,2013-04-23,42.76122,25.41567,,cave,Kucheshkite Dupki,Myotis bechsteinii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11416,2013-04-22T22:00:00Z,2013-04-23,42.79778,25.33853,630,building,Sokolski monastery ,Nyctalus noctula,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11417,2013-04-22T22:00:00Z,2013-04-23,42.79778,25.33853,,building,Sokolski monastery ,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11418,2013-04-22T22:00:00Z,2013-04-23,42.79778,25.33853,,building,Sokolski monastery ,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11419,2013-04-22T22:00:00Z,2013-04-23,42.79778,25.33853,,building,Sokolski monastery ,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11420,2013-04-22T22:00:00Z,2013-04-23,42.79778,25.33853,,building,Sokolski monastery ,Pipistrellus nathusii/kuhlii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11421,2013-04-22T22:00:00Z,2013-04-23,42.79778,25.33853,,building,Sokolski monastery ,Rhinolophus sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11422,2013-04-22T22:00:00Z,2013-04-23,42.79778,25.33853,,building,Sokolski monastery ,Hypsugo savii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11423,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,building,Partizantsa hut,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11424,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,building,Partizantsa hut,Еptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11425,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,building,Partizantsa hut,Pipistrellus nathusii/kuhlii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11426,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,building,Partizantsa hut,Pipistrellus nathusii/kuhlii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11427,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,building,Partizantsa hut,Pipistrellus sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11428,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,building,Partizantsa hut,Miniopterus schreibersii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11429,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,building,Partizantsa hut,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11430,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,,,Miniopterus schreibersii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11431,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11432,2013-05-08T22:00:00Z,2013-05-09,42.78418,25.19717,,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11433,2013-05-08T22:00:00Z,2013-05-09,42.78517,25.25224,,,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11434,2013-05-08T22:00:00Z,2013-05-09,42.78517,25.25224,,,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11435,2013-05-08T22:00:00Z,2013-05-09,42.77949,25.21039,,,Hlebna hut,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11436,2013-05-08T22:00:00Z,2013-05-09,42.77949,25.21039,,,Hlebna hut,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11437,2013-05-20T22:00:00Z,2013-05-21,42.83838,25.17088,946,forest,,Hypsugo savii,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11438,2013-05-20T22:00:00Z,2013-05-21,42.83838,25.17088,946,forest,,Pipistrellus pygmaeus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11439,2013-05-20T22:00:00Z,2013-05-21,42.83838,25.17088,946,forest,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11440,2013-05-20T22:00:00Z,2013-05-21,42.83838,25.17088,946,forest,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11441,2013-05-20T22:00:00Z,2013-05-21,42.82956,25.17279,1001,forest,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11442,2013-05-20T22:00:00Z,2013-05-21,42.82956,25.17279,1001,forest,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11443,2013-05-20T22:00:00Z,2013-05-21,42.81732,25.16891,1024,forest,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11444,2013-05-20T22:00:00Z,2013-05-21,42.81732,25.16891,1024,forest,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11445,2013-05-20T22:00:00Z,2013-05-21,42.81732,25.16891,1024,forest,,Barbastella barbastellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11446,2013-05-20T22:00:00Z,2013-05-21,42.81266,25.17434,1020,forest,,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11447,2013-05-20T22:00:00Z,2013-05-21,42.76664,25.25218,1247,cave,Peshtera Lednitsata,Eptesicus serotinus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11448,2013-05-21T22:00:00Z,2013-05-22,42.76236,25.25004,1296,cave,Peshtera Lednitsata,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11449,2013-05-21T22:00:00Z,2013-05-22,42.76236,25.25004,1296,cave,Peshtera Lednitsata,Pipistrellus pipistrellus,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11450,2013-05-21T22:00:00Z,2013-05-22,42.74319,25.25086,1396,,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11451,2013-05-21T22:00:00Z,2013-05-22,42.76339,25.24062,1250,,,Myotis sp.,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11452,2013-05-21T22:00:00Z,2013-05-22,42.76339,25.24062,1250,,,Nyctalus noctula,,,,,,acoustic,,Elena Stoeva,,,
BG:BATDATA:11453,2012-07-26T22:00:00Z,2012-07-27,42.81129,25.22869,,dam,,Nyctalus noctula,,,,,,acoustic,,Elena Stoeva,,,NATURA 2000 project
BG:BATDATA:11454,2012-04-12T22:00:00Z,2012-04-13,42.80236,25.57802,559,cave,Mokrata (Vodnata) Peshtera,Rhinolophus hipposideros,,,,,2,roost observation,,Elena Stoeva,,,
BG:BATDATA:11455,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Miniopterus schreibersii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11456,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Miniopterus schreibersii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11457,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Miniopterus schreibersii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11458,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Miniopterus schreibersii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11459,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Miniopterus schreibersii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11460,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Myotis daubentonii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11461,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Myotis myotis/blythii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11462,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Myotis myotis/blythii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11463,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Myotis myotis/blythii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11464,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Myotis myotis/blythii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11465,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Myotis myotis/blythii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11466,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Plecotus austriacus,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11467,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Plecotus austriacus,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11468,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Rhinolophus euryale,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11469,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Rhinolophus euryale,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11470,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Rhinolophus euryale,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11471,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Rhinolophus ferrumequinum,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11472,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Rhinolophus ferrumequinum,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11473,2013-08-28T22:00:00Z,2013-08-29,42.69896,26.33133,,mine,,Rhinolophus ferrumequinum,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11474,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11475,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11476,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11477,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11478,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11479,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11480,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11481,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11482,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11483,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11484,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11485,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11486,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11487,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11488,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11489,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11490,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11491,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11492,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11493,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11494,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11495,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11496,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11497,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11498,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11499,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11500,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11501,2013-08-28T22:00:00Z,2013-08-29,42.70123,26.32970,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11502,2013-08-28T22:00:00Z,2013-08-29,42.69728,26.37973,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11503,2013-08-28T22:00:00Z,2013-08-29,42.69728,26.37973,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11504,2013-08-28T22:00:00Z,2013-08-29,42.69728,26.37973,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11505,2013-08-28T22:00:00Z,2013-08-29,42.69728,26.37973,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11506,2013-08-28T22:00:00Z,2013-08-29,42.69728,26.37973,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11507,2013-08-28T22:00:00Z,2013-08-29,42.69728,26.37973,,building,,Rhinolophus hipposideros,,,,,1,roost observation,,Elena Stoeva,,,
BG:BATDATA:11508,2013-09-04T22:00:00Z,2013-09-05,42.70199,26.37742,,cave,Orlovi Dupki,Hypsugo savii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11509,2013-09-04T22:00:00Z,2013-09-05,42.70199,26.37742,,cave,Orlovi Dupki,Hypsugo savii,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11510,2013-09-04T22:00:00Z,2013-09-05,42.70199,26.37742,,cave,Orlovi Dupki,Plecotus austriacus,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11511,2013-09-05T22:00:00Z,2013-09-06,42.72021,26.35747,,cave,Fotula Peshtera,Barbastella barbastellus,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11512,2013-09-05T22:00:00Z,2013-09-06,42.72021,26.35747,,cave,Fotula Peshtera,Barbastella barbastellus,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11513,2013-09-05T22:00:00Z,2013-09-06,42.72021,26.35747,,cave,Fotula Peshtera,Barbastella barbastellus,,,,,1,capturing,,Elena Stoeva,,,
BG:BATDATA:11514,2013-09-05T22:00:00Z,2013-09-06,42.72021,26.35747,,cave,Fotula Peshtera,Barbastella barbastellus,,,,,1,capturing,,Elena Stoeva,,,
