kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,associatedReferences,recordedBy,individualCount,occurrenceStatus,EventRemarks,verbatimEventDate,countryCode,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferenceRemarks,scientificName,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2975,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.9569711172,20.9396670345,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2976,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,42.3153028525,21.6674130191,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2977,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,42.4946359095,21.7910099586,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2978,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,42.4937314556,21.9126897882,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2979,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.236016218,20.7016738661,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2980,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.1459380285,20.7020824918,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2981,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.1461845784,20.8212487554,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2982,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.2362635463,20.8210035762,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2983,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.326341099,20.8207572812,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2984,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.2356452314,21.4176539849,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2985,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.4146750616,21.6581112084,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2986,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.5931842735,21.8998905211,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2987,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.5921826048,22.0198587165,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2988,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,42.0457656087,21.543751298,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2989,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.9550689476,21.6636412968,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2990,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.8633636455,21.9036691389,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2991,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.7711633883,22.1430035871,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2992,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.8585610748,22.3855136846,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2993,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.948602862,22.3874620568,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2994,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.8570447023,22.5059545865,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2995,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.8517382638,22.8672164212,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2996,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.9436595541,22.7492625965,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2997,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.5835452066,22.739505889,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2998,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.4052200874,22.6151069917,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2999,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.40347885,22.7346937389,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:3000,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.2234063839,22.7299251123,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:3001,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.1350927287,22.6084616905,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:3002,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,41.1366945183,22.4893564263,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:3003,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,42.8561067906,21.5816514132,WGS84,7071,points are centroid of 10km UTM grid,Microtus savii,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:3004,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,42.1371029228,21.0605036448,WGS84,7071,points are centroid of 10km UTM grid,Microtus savii,species,ICZN
